iter,time,reward,steps,convergence
1,0.0015537809999983665,-220.98,188.48,93.68838
2,0.002217090999998561,-183.78,193.1,86.70167658
3,0.0028756600000008348,-189.32,195.72,79.69826911398566
4,0.0036120560000014734,-227.42,200.0,70.50295111398566
5,0.004082969999998909,-148.96,174.96,61.23212133785042
6,0.0046289459999968585,-113.8,154.02,54.13570269092156
7,0.005096700000002841,-158.64,173.74,44.81778775857204
8,0.005360600999999576,-273.3,125.24,35.4117457317696
9,0.005456205999998076,20.58,62.14,26.438436883190853
10,0.0055921079999947665,-17.38,100.68,19.132062866912804
11,0.005842971999996394,-30.46,88.32,16.790123421331284
12,0.005974132999995163,-189.58,194.26,14.690521048643996
13,0.006100157999995304,55.26,33.56,12.256624919951484
14,0.006592010999995068,-12.32,89.72,12.198737558862145
15,0.006656010999996909,-74.08,80.14,12.559567334897139
16,0.006769394000002649,23.6,55.82,10.49736669702354
17,0.006896210000000735,-9.52,87.84,10.994143131341982
18,0.007073198000000502,43.44,35.06,14.295275115748954
19,0.007168802999999002,48.54,32.24,14.466904360976532
20,0.007419667000000629,-20.7,87.06,12.514558335307942
21,0.007564655000003029,-38.92,118.36,15.893114391887242
22,0.007685148999996727,9.5,61.36,19.188925780675337
23,0.0080197670000004,9.2,51.1,19.559394892513826
24,0.008440112999998917,23.08,61.34,19.662074303502415
25,0.008524655999998743,57.1,29.94,19.432873964333304
26,0.008608408999997152,-60.38,80.6,20.33821797853609
27,0.00894105199999018,12.68,75.78,20.103793594680365
28,0.009172952999989548,-9.04,91.7,17.63367856657534
29,0.009393791999990242,-13.52,99.56,17.434315372459253
30,0.009989940999986402,42.96,47.12,17.81749836377164
31,0.010111224999988622,13.64,50.1,13.182676450059859
32,0.010187866999991968,61.8,23.5,9.94222599483221
33,0.010248311999987436,-165.16,182.1,11.068511642513652
34,0.010769794999987425,54.22,32.74,12.052902040626801
35,0.010898584999985417,-46.7,112.82,12.690765831178705
36,0.01172663599998458,-123.76,147.4,12.818124668097244
37,0.011881894999987708,-240.6,167.98,13.857040973398899
38,0.0120193759999907,-256.88,195.76,15.278967678108017
39,0.012379277999990279,-153.36,176.94,16.368015579882922
40,0.01248159899999024,-84.44,129.14,17.474986047694244
41,0.012632117999991976,-71.44,134.42,18.643714151379115
42,0.01289167399998803,-50.0,113.18,19.602275964685553
43,0.013145303999991143,-3.62,75.34,19.89402225283896
44,0.013418686999990825,42.54,44.86,20.08420394326821
45,0.013478341999991983,45.44,41.3,20.96286680092349
46,0.013540365999993753,34.7,49.88,21.431543586484878
47,0.013606736999996372,20.14,64.12,21.594903987694288
48,0.014051576999996485,67.28,22.14,20.36317746303158
49,0.014339971999994816,35.5,38.88,20.422666247118002
50,0.014597947999995142,22.3,57.78,22.61720276053208
51,0.014785206999995637,50.88,39.42,22.942761752969865
52,0.014971280999994008,-68.28,131.66,22.602268388438056
53,0.015069256999993286,50.06,41.14,22.90789814293765
54,0.015182244999998318,33.48,55.74,23.061430133150886
55,0.015309059999999874,53.46,36.54,22.52570339869564
56,0.015396764000001895,37.96,51.9,21.99029296623082
57,0.015479727000005994,43.58,41.56,20.81328809761826
58,0.015570987000010916,47.92,40.96,21.235049604739718
59,0.015633012000016322,25.9,64.18,21.03387512948067
60,0.01571004900001327,-219.16,98.2,18.00093269930839
61,0.015786691000009512,38.82,50.58,18.035397717717096
62,0.015868864000012195,23.84,66.28,18.433414201256273
63,0.015949852000012754,-30.66,106.44,18.039545257295348
64,0.016056124000016325,-296.92,174.86,17.492468556232843
65,0.016286841000017205,-36.18,109.02,21.44948384249563
66,0.016539681000018902,60.24,30.6,20.747528760801288
67,0.01668822400002057,32.08,57.32,21.400908790830243
68,0.016772372000019686,38.78,51.52,21.237954058927752
69,0.016914595000024235,-13.46,95.68,20.27455644248728
70,0.01722827400002558,7.76,79.58,20.755684161458753
71,0.01732743500002698,20.04,70.44,19.74845490785912
72,0.017509559000025376,24.94,63.7,19.256855348920347
73,0.017687732000027268,67.86,22.98,18.084084556336734
74,0.01786551000002845,63.12,24.92,17.18929287258512
75,0.01802985600002671,61.94,26.48,12.325369135594325
76,0.018175239000022714,65.92,23.48,12.904806385795325
77,0.01826926400001838,50.62,37.94,12.650783149679599
78,0.01833642400001878,58.3,25.1,11.894994900638139
79,0.01838580700002268,43.16,38.32,12.955934398312616
80,0.01845691900002322,12.08,64.12,12.168587120212287
81,0.01860467300002,61.2,21.88,11.701725068189123
82,0.018746105000019497,43.98,44.08,12.880916381509246
83,0.018833414000013704,-179.58,130.42,17.88552704467723
84,0.018990254000009088,44.3,31.16,19.051809020023306
85,0.020096823000010033,20.52,57.6,19.134872815688226
86,0.020211391000010792,37.12,44.7,22.747038609040818
87,0.02035479900001036,35.04,50.8,22.276060656450674
88,0.020431046000005892,65.14,24.58,22.5551029442565
89,0.02060526900000781,58.62,27.52,21.636065959798042
90,0.020757368000005272,53.44,37.76,21.465907469414113
91,0.02084862800000309,67.26,24.12,25.863792604839727
92,0.021227493000004927,59.56,30.74,24.853369676546333
93,0.021276481000001013,67.82,22.66,20.31269026092522
94,0.021365369999998052,58.38,28.22,19.66056592561024
95,0.02144951799999717,41.26,48.86,20.740419874518285
96,0.02153998699999704,5.74,84.66,17.162440406304913
97,0.02162492499999047,63.9,28.02,18.00572904541184
98,0.021682998999992265,26.6,53.86,18.45959294866422
99,0.021823245999996743,48.56,41.38,18.686398603455725
100,0.02193623299999814,41.22,50.52,19.01455916511182
101,0.02200023299999998,66.9,24.3,14.225503760460175
102,0.022076479999995513,22.4,64.38,14.231783588792165
103,0.022278751999998292,67.56,24.18,13.62627469275626
104,0.022338406999992344,43.56,48.0,14.41149980139148
105,0.0224031969999956,39.96,44.8,13.933363481949234
106,0.02253435699999784,12.06,79.14,15.13500990475406
107,0.02285751800000213,68.7,22.68,15.391186791807758
108,0.022913222000006783,69.44,21.18,14.735302202437461
109,0.022988679000008005,48.1,42.2,14.562150045076384
110,0.023150260000008416,-10.12,98.32,14.876154558595648
111,0.023567446000008374,42.36,39.64,15.250800800095902
112,0.02366897700000692,16.46,72.18,14.616634167851336
113,0.023890212000011957,47.04,43.98,15.289737748692744
114,0.023977916000013977,65.08,24.24,14.701468819386628
115,0.024062459000013803,57.02,26.36,14.486632549509778
116,0.024139101000010044,59.38,29.64,12.71651406771521
117,0.02422561900001341,12.64,74.7,11.835681442555218
118,0.0243046310000139,51.02,40.0,12.314567212827098
119,0.024426310000016827,65.76,25.44,13.116298724975788
120,0.024475298000020018,68.62,22.76,13.173069791877424
121,0.024589866000020777,68.72,22.48,12.805119940516766
122,0.024660977000024786,64.06,23.94,12.961926966111264
123,0.024739990000021805,42.1,50.0,19.091590090550653
124,0.02485337300002044,27.96,59.76,18.528284032975005
125,0.024980583000022705,53.16,37.06,18.069754316780283
126,0.02514216300001948,49.86,41.52,18.559588512801383
127,0.025279644000022472,37.02,53.82,18.881182316940528
128,0.02542502700002558,63.24,25.82,18.543631852763482
129,0.02562295300002404,44.16,37.6,17.543267275625066
130,0.02573633600002978,66.38,23.38,17.134517082231127
131,0.025816533000032393,-203.62,190.24,17.663791219449116
132,0.02605080500003254,-180.36,185.12,17.97271521163446
133,0.026496830000034777,-130.74,162.18,12.0918666098862
134,0.026875695000036615,-91.86,144.24,13.567281058277956
135,0.027071251000030827,-184.22,187.98,14.537097254548843
136,0.027247844000029886,41.34,50.94,14.102931042203048
137,0.02729248600002876,-180.7,182.4,14.896719060474567
138,0.027577326000027824,-142.1,173.66,15.610917666700999
139,0.027693869000032123,-106.1,145.84,16.44207798659961
140,0.02800162300002995,11.08,77.92,17.62477847105571
141,0.028485179000028893,-44.44,113.74,18.626912834271973
142,0.028620685000028345,6.08,76.16,19.53997635802029
143,0.02868389500002877,68.72,23.02,20.443142785586694
144,0.028826118000026213,7.3,64.26,20.41683688541985
145,0.02898137700002934,-28.72,103.78,20.511784823148922
146,0.02908606800003355,42.24,49.86,21.624557881787478
147,0.029186809000037783,28.32,59.96,20.917944397412523
148,0.029310068000036438,64.24,25.4,20.76453385480142
149,0.029379204000036907,-12.62,87.74,21.32636119714116
150,0.029683797000039647,28.72,61.86,20.56144941822204
151,0.029826019000033455,-16.22,89.48,19.67533052959406
152,0.029926760000030583,44.04,43.5,18.255318977073088
153,0.03012547700002699,-174.46,177.4,17.875573885823336
154,0.030283502000031604,69.64,22.1,22.009750458290164
155,0.030344342000034885,66.72,23.04,21.351098084104592
156,0.030422564000033958,69.22,20.9,21.307981856550434
157,0.030503947000035225,-25.34,102.0,21.45593660714525
158,0.030579799000037156,-7.46,87.26,21.364903943941464
159,0.030663552000035565,19.48,71.0,20.382880709299855
160,0.03080577400003648,20.66,68.7,20.272306463944734
161,0.03089189700003203,64.12,26.9,19.96137195435372
162,0.031027403000031484,31.26,59.04,20.82488898320919
163,0.03127668800002681,12.16,76.48,19.375255993097973
164,0.03139086100002686,69.08,21.4,15.160288097896858
165,0.03166779900002581,19.74,67.78,15.25604231280661
166,0.031915898000029586,48.4,41.36,14.672411406401258
167,0.032094466000032185,-89.02,139.0,14.789935430124165
168,0.032304244000030735,-19.58,102.66,14.560120633291188
169,0.03238839300002638,36.16,55.4,14.431441468599393
170,0.03254878800002814,-174.34,186.76,14.753416717055416
171,0.03315678900002439,41.76,48.54,14.809546209421592
172,0.033333777000024156,1.7,78.6,13.825531032780711
173,0.03348548100002802,66.3,24.0,14.063800235885802
174,0.0336174320000282,65.4,26.34,12.692110491066634
175,0.033861976000025606,-6.08,90.68,12.758822301252971
176,0.033948099000028265,3.34,86.56,12.021029782377349
177,0.03402039500002729,36.7,52.3,12.07001355293897
178,0.03414049400002739,65.86,24.8,11.380715814184995
179,0.034198173000028476,7.1,80.24,12.18723158546932
180,0.034253481000028785,42.18,48.48,11.869672614147584
181,0.03433723500003083,65.22,25.26,12.71660352403055
182,0.03441782800003068,67.32,23.16,13.413568327319808
183,0.03447471700003035,54.9,28.58,14.694206841191805
184,0.03457782800003173,44.08,46.22,15.04188131448397
185,0.03463076600002779,53.16,31.7,14.680966616419557
186,0.03478326000002596,65.6,25.42,15.13835877026402
187,0.0348879520000267,67.32,22.98,15.14971744656495
188,0.03496538500002089,65.8,24.14,16.276366256278813
189,0.03503728600002631,29.66,53.56,15.464354229696132
190,0.03519926200002743,12.44,59.18,16.322293731914957
191,0.0353304230000262,37.4,31.76,15.817913872992424
192,0.035492003000022976,-51.44,102.08,16.12222400815322
193,0.0357179780000223,-90.54,140.26,14.931748491330415
194,0.03581674400001589,46.62,44.58,14.56275560290942
195,0.0359218300000137,57.72,30.0,14.371150893549236
196,0.035982670000009875,19.46,67.16,14.280836924954325
197,0.03610830000000931,67.96,22.52,14.206648482254849
198,0.03615333700000889,65.54,24.22,12.966333397031548
199,0.03620983000001132,66.08,22.04,13.967952714800493
200,0.0363255830000071,22.14,62.92,13.117331212679986
201,0.03643106400000562,66.66,23.82,13.069196878042778
202,0.03648755800000458,40.3,46.48,12.950627430598422
203,0.03670879300000962,64.34,24.84,12.597325906746464
204,0.03679294100000874,67.5,22.44,13.898347641418985
205,0.03685931100000772,-75.38,125.5,14.658765648127462
206,0.03695689200000629,33.0,54.32,14.049667388481447
207,0.03708054700000929,-103.9,152.66,13.938096524660569
208,0.03735985600000902,69.3,22.8,14.948610078334886
209,0.03743491800000953,17.88,70.94,13.930723357795193
210,0.03755264600000885,-57.62,130.42,13.895129843235278
211,0.03772370800000857,68.56,22.1,13.56474702798705
212,0.037817338000010636,-3.94,83.66,12.903495782468244
213,0.037917289000013454,54.78,34.8,12.957139031798729
214,0.038088351000013176,7.4,79.8,12.04012435844837
215,0.038246376000010684,54.16,34.98,11.733570847061806
216,0.03832578400000841,69.66,22.08,12.048087947822921
217,0.03838030300001094,68.2,22.46,11.3346287657085
218,0.03849210500001021,70.62,21.66,10.460787079749215
219,0.038555710000011345,68.24,23.86,11.147885332526227
220,0.038638278000014736,61.28,26.7,10.975310547638372
221,0.038761538000017026,29.14,60.0,10.93547266755704
222,0.03881763700002239,63.8,25.52,11.354079679657877
223,0.038932205000023146,66.9,23.58,12.240755159569083
224,0.03902662500001952,-2.24,86.54,12.446300435073942
225,0.039077983000019856,40.8,48.42,12.392346967472779
226,0.039155810000025326,45.96,38.5,12.372082862308963
227,0.03941773700002926,21.7,67.84,12.666329152128615
228,0.0396425280000301,31.7,55.56,12.521687585240496
229,0.039806479000034756,68.78,22.06,11.58002464450379
230,0.039924998000039125,27.9,63.3,11.921433672273755
231,0.040236307000043325,34.8,46.9,12.224546919838266
232,0.04036865300004422,-120.8,148.1,11.561221126024583
233,0.040521542000050204,64.78,27.32,10.66086684380721
234,0.040640456000048175,45.98,38.4,10.312320029802205
235,0.04069418400005276,68.22,22.26,10.011526679993514
236,0.041432951000054175,-192.74,193.32,11.753861186242414
237,0.042216360000054465,-145.96,176.4,15.47721404793425
238,0.042609447000053535,22.08,48.16,16.444044583437623
239,0.042815274000048476,-102.68,106.68,17.56214393970348
240,0.04300885400004972,-105.42,150.34,18.066954423107852
241,0.04325655800005279,-173.24,182.6,18.419096488866366
242,0.0433810030000501,16.1,43.94,19.874661284400652
243,0.04345013900005057,48.42,32.34,21.240284492954636
244,0.04354021400004626,54.06,35.76,22.171077088117197
245,0.04361132500005027,50.5,40.88,23.351283377225435
246,0.043770535000049904,12.5,73.28,21.5592085328969
247,0.04386100500005341,64.48,26.54,18.91748157425731
248,0.04407828900005484,-23.18,104.28,18.268717732915427
249,0.044260413000053234,64.0,26.4,18.032061340625027
250,0.04445399400005101,68.2,23.54,17.13011089618778
251,0.044617945000048564,47.5,40.66,17.881295382487785
252,0.044789007000048286,62.76,25.08,17.43659037771466
253,0.044890933000054645,17.34,67.18,16.294010661492226
254,0.04495611900005514,61.76,28.14,15.919778103797759
255,0.04509083500006028,25.78,58.28,17.02029087930174
256,0.045206193000062456,67.56,23.64,17.496892769480247
257,0.04530298300006308,51.16,39.14,16.30825304930316
258,0.04538318100006222,53.84,32.76,17.716342981550685
259,0.04549656400006086,67.0,23.22,17.03024287699082
260,0.04591256400006216,66.64,24.2,17.385898732937314
261,0.046046095000058074,68.12,23.44,16.134418865143356
262,0.04621676200005709,29.74,59.62,16.4458648876035
263,0.04639533000005258,25.48,63.34,17.43738499226989
264,0.04654347800005354,-86.68,141.62,18.96008435650574
265,0.046655676000057156,32.62,58.1,16.897575019159753
266,0.04686624400005712,51.16,38.96,16.38708253622527
267,0.04692234300005538,70.7,21.04,16.000326236934598
268,0.04697054000006062,57.04,32.6,14.720600269966306
