iter,time,reward,steps,convergence
1,0.0011097299999960342,-924.42,300.0,89.1
2,0.0019946699999877637,-938.79,300.0,79.2
3,0.002819164999948498,-656.8,300.0,73.71000000000001
4,0.0036069189999352602,-617.95,300.0,68.22
5,0.004374524999946061,-543.44,300.0,76.32000000000001
6,0.00511684699995385,-509.67,300.0,69.03
7,0.00590381099999604,-532.04,300.0,59.13000000000001
8,0.006665492000024642,-497.11,300.0,49.23
9,0.007467864000034297,-496.22,300.0,47.669309999999996
10,0.008273395999992772,-458.01,300.0,42.17931
11,0.009908558999995876,-496.45,300.0,46.58931
12,0.010885153000003811,-435.97,300.0,46.58931
13,0.01170253700001922,-442.94,300.0,46.87992
14,0.012468957999999475,-459.67,300.0,42.46992000000001
15,0.013225502000011602,-352.1,300.0,32.047305722460536
16,0.014204466000023785,-311.84,300.0,33.40280470725054
17,0.015548072999990836,-299.49,300.0,33.40283011156208
18,0.016333062000001064,-299.0,300.0,33.40283011156208
19,0.01716427299999168,-299.0,300.0,25.063520111562077
20,0.018106891999991603,-299.0,300.0,20.653520111562184
21,0.019074399999965408,-299.0,300.0,16.243520111562326
22,0.019943141999988256,-299.0,300.0,16.243520111563633
23,0.02088931599996613,-299.0,300.0,11.542910111712027
24,0.021648625999944215,-299.0,300.0,11.542910111712027
25,0.022558849999938957,-299.0,300.0,3.9655244071346645
26,0.023523196999974516,-299.0,300.0,2.5424016641295566e-05
