iter,time,reward,steps,convergence
1,0.0015375819999974283,-299.0,300.0,89.61
2,0.0023976319999974294,-324.48,300.0,80.02198000000001
3,0.003220547000012175,-317.31,300.0,70.15175621153521
4,0.004298672000004444,-350.64,300.0,60.80517921153521
5,0.00588800700001002,-299.0,300.0,51.4091852095352
6,0.006741736999998693,-299.0,300.0,42.0191852095352
7,0.007569392999982938,-308.8,300.0,32.62918520953521
8,0.008489492999984805,-299.0,300.0,23.03164638231795
9,0.009271716999990076,-313.17,300.0,13.64362638231795
10,0.010061051999997517,-307.33,300.0,3.870131641165331
11,0.010959818999992876,-305.86,300.0,3.6464265007927805
12,0.011774833000004037,-304.62,300.0,3.8422290973983224
13,0.012612366000013253,-299.29,300.0,4.32443288586312
14,0.01345542900000396,-299.58,300.0,3.8810098858631195
15,0.0144063449999976,-358.11,300.0,3.8921808362521673
16,0.015248616999997466,-324.91,300.0,3.8729537218141687
17,0.016092864999990297,-315.91,300.0,3.881485602781109
18,0.016898792000006324,-301.7,300.0,3.8876397090211525
19,0.017696422999989636,-303.73,300.0,3.423987826239967
20,0.01867933899998775,-302.92,300.0,3.8429491491157806
21,0.01950896899998611,-387.66,300.0,3.5992780624110905
22,0.020438945999984526,-319.35,300.0,3.37495511408045
23,0.021214453999988336,-300.76,300.0,3.0661533026622623
24,0.022026307000004408,-494.77,300.0,3.4983465004620458
25,0.022846457000014198,-324.79,300.0,3.4931695520729975
26,0.023642112000004545,-324.67,300.0,3.296512381803825
27,0.024514805000023898,-304.18,300.0,3.0088015422220025
28,0.025320732000011503,-310.94,300.0,3.143403068028988
29,0.02608162199999242,-319.1,300.0,3.387662255546836
30,0.02686542499998268,-312.01,300.0,3.1034574284361254
31,0.027665031999987377,-362.13,300.0,3.5921306285472894
32,0.028510465000010754,-299.0,300.0,3.7698470002723896
33,0.029380787000008013,-356.33,300.0,3.729515259042029
34,0.030242023000027984,-299.0,300.0,3.469225293012579
35,0.03115066600003047,-302.59,300.0,3.46551608265638
36,0.031968050000017456,-299.0,300.0,3.6813594916995713
37,0.03287353300001428,-299.54,300.0,3.7069562190653587
38,0.03382760900001358,-322.49,300.0,3.5138367084312803
39,0.03466079599999716,-300.74,300.0,3.685677207743794
40,0.036457539999986466,-414.52,300.0,3.9330996449631073
41,0.03739660299999059,-300.96,300.0,3.901926298401082
