iter,time,reward,steps,convergence
1,0.0017698789999940345,-428.52,200.0,92.89224162000001
2,0.0026409909999927095,-590.72,171.6,86.8695175604854
3,0.003273090999989847,-199.0,200.0,78.14307595849121
4,0.004139857999994945,-214.66,200.0,68.6912907391219
5,0.00564070000000072,-204.32,199.22,59.92068310617829
6,0.0064975900000021625,-222.98,200.0,50.466076768909126
7,0.007174727000005987,-844.26,196.94,41.721453536948815
8,0.009011372000003348,-259.42,196.06,34.581818628023754
9,0.00930648300000314,-387.46,186.24,25.87226130379647
10,0.009739471000003164,8.48,81.56,17.0453239394391
11,0.009946088000006625,-176.14,183.88,15.001805700036163
12,0.010073693000009598,-238.38,198.88,11.56160229280398
13,0.010257792000011534,-260.68,197.5,13.395383226663137
14,0.010424904000011281,-409.5,190.04,15.15868586006757
15,0.010739769000011279,-110.28,162.76,16.248108533835264
16,0.011137201000011032,-197.6,199.28,17.73938577880805
17,0.01129720100001208,-131.32,166.02,18.569702886905795
18,0.011919820000009906,48.48,39.9,16.95063693474851
19,0.012143425000004981,60.46,28.46,18.47301658758449
20,0.012228758000006223,50.5,31.02,19.153056166062868
21,0.012316857000008952,6.6,66.6,19.10956206634712
22,0.012391523000005122,2.1,72.7,21.849165934188647
23,0.012518338000006679,36.22,41.5,20.847178979830115
24,0.012665301000005513,11.18,74.32,19.19205517744187
25,0.012786981000004971,50.18,41.02,18.472554938755422
26,0.012849401000011085,61.18,25.96,17.525794931039776
27,0.013005450000008523,66.36,24.66,17.20813716427505
28,0.01306905500000255,65.22,26.34,17.474217414346526
29,0.013152413000000251,21.8,42.98,16.47214247736008
30,0.01326224000000309,61.88,28.42,17.133950077439202
31,0.013467672000004427,20.92,66.82,17.432566342012557
32,0.013533648000006337,-43.12,47.26,15.75568742471196
33,0.013593302000010965,-11.6,52.82,16.03116693880864
34,0.013701154000010263,10.94,58.26,17.69778512902552
35,0.013809401000010268,-195.88,184.86,18.263731733754554
36,0.013959130000010589,46.14,44.88,18.808014642376158
37,0.014076069000012126,11.72,71.28,19.895089762734493
38,0.014145600000013303,50.58,37.26,20.108146670272685
39,0.014248316000013972,53.86,30.24,22.778704201361688
40,0.014605453000008595,-58.9,126.72,22.159431336257363
41,0.014692367000009199,-69.64,130.04,22.644388041195377
42,0.014883972000006906,-18.32,82.06,22.532040497045493
43,0.015041997000004415,35.12,53.58,21.892709565570282
44,0.015184615000002566,-7.4,71.22,21.44367876371528
45,0.01528140599999972,-180.7,183.74,20.62070642788084
46,0.015375430999995388,67.36,23.66,20.81382137966446
47,0.015486837999993952,25.4,64.54,20.035204710521235
48,0.015552417999991519,67.52,23.14,19.8412952790296
49,0.01567330699999303,37.44,54.12,16.710369163945288
50,0.015871232999998597,-23.76,104.64,16.796523588677328
51,0.016166738999999097,-160.24,179.6,16.233955005977073
52,0.016330294999995942,40.6,50.42,16.946016883240947
53,0.01652585099999726,-178.34,188.86,16.648991379701368
54,0.01667636899999536,26.78,55.74,16.910476120645622
55,0.016811084999993398,-4.98,79.14,17.873220416955615
56,0.01688140599999599,-36.04,110.9,17.16478570427072
57,0.017016121999994027,66.3,24.36,16.36168513060243
58,0.017064714999989405,51.3,40.98,16.30136064254112
59,0.017141356999992752,18.44,62.86,16.25162476511134
60,0.017229850999996188,67.88,22.78,15.516166918646174
61,0.017425011999996798,40.58,44.08,14.631334976731003
62,0.017498099000000877,45.64,43.4,13.31088398294806
63,0.01755854400000345,66.44,23.32,12.92670678955003
64,0.01762570400000385,59.92,26.36,13.336237188481931
65,0.017685359000005008,50.42,28.34,13.015426138818643
66,0.017806643000007227,-126.64,159.02,14.60505740211148
67,0.017945705000009582,18.08,72.22,14.888272634059353
68,0.018142051000012316,66.16,24.24,15.195448408145708
69,0.018204076000010616,62.64,27.3,15.899186537611024
70,0.018400027000005537,32.54,59.2,16.131215284932598
71,0.01852565700000497,-46.72,122.26,17.320757521399514
72,0.01869987900000325,-39.1,81.2,17.92192775109113
73,0.0188421020000078,-18.74,98.82,18.71680711786798
74,0.019435485000009578,-104.24,113.8,18.25961035832446
75,0.01951331300001158,27.04,62.28,17.73491050490595
76,0.019671338000009086,-55.02,113.18,16.794653302586973
77,0.019745610000008185,41.38,45.08,16.371062256837256
78,0.01991311600001211,-136.4,164.16,18.683392329962675
79,0.01997514100001041,-100.76,143.92,18.00785553889933
80,0.020041907000013737,62.72,27.76,18.0861920641186
81,0.020158451000014566,65.64,24.3,17.253399853668174
82,0.02026511800001174,23.14,67.34,17.50493941800398
83,0.020413661000013406,49.74,38.94,17.086398116726752
84,0.020495834000008983,1.78,82.6,16.317075787521684
85,0.02064635300001072,37.3,52.82,16.328437552915624
86,0.020840724000009914,51.08,40.66,15.980688576282375
87,0.02095608200001209,56.64,35.1,16.0187129577583
88,0.021050897000016278,61.76,25.54,13.620180438703008
89,0.021130305000014005,49.24,42.14,12.992724548486496
90,0.021189959000011527,67.3,22.64,12.547345914365899
91,0.021272132000007105,38.96,50.62,13.05433964566391
92,0.02134521800000755,21.84,68.06,12.369717804329147
93,0.021569218000010437,40.84,47.44,12.217513547781454
94,0.0216344030000144,57.36,33.84,11.817440779428546
95,0.021701169000017728,67.38,23.1,11.606808108874175
96,0.021789663000021164,66.26,21.1,11.78951680547458
97,0.02190067600001555,-10.28,83.32,13.388580892955753
98,0.022031047000012904,9.24,76.58,13.963134955819953
99,0.022117565000009165,33.06,51.86,15.483952333079165
100,0.022536726000012663,51.14,39.52,15.53604988309811
101,0.022612973000015302,33.96,57.24,15.457235075969061
102,0.02271055300001734,1.32,86.74,15.869520844495728
103,0.023047541000018157,2.78,87.26,16.05128548319244
104,0.023188578000016946,30.76,60.44,17.26908830052458
105,0.023518850000023406,33.06,58.32,17.334066381018985
106,0.023673714000025825,16.52,73.6,17.12271355361881
107,0.023750751000022774,69.62,21.04,15.741361414597407
108,0.023816331000027446,25.5,65.7,15.129617074521315
109,0.024033220000028166,13.62,69.74,14.03421536324924
110,0.024103541000023654,57.66,32.46,14.265991109506711
111,0.024184134000023505,13.9,76.4,14.481979901214629
112,0.024341368000023067,37.48,53.18,13.9360335434496
113,0.024585516000023233,37.62,52.46,13.511417461419365
114,0.024704430000021205,11.92,77.62,12.6401401488682
115,0.024791739000022517,66.64,22.28,12.917959551197503
116,0.0249359370000235,46.02,40.66,13.05125432876726
117,0.02500467800002326,62.46,27.66,13.346251066152467
118,0.0251836420000231,64.6,25.88,12.853350632948633
119,0.025314013000020452,30.86,55.78,13.575794129959112
120,0.02560043300002235,64.82,24.94,14.283378844320595
121,0.02566601400002355,67.94,22.72,13.515625341022234
122,0.02575174300002203,18.02,70.4,14.5882165223933
123,0.025843793000021265,-72.38,50.9,15.190650735589367
124,0.025944139000017685,-161.82,121.2,15.586256679471637
125,0.02676112800001107,-199.0,200.0,16.74089439718254
126,0.027971204000017735,-199.0,200.0,17.644675459036527
127,0.02856024200001883,-209.52,197.56,17.55849159012973
128,0.02878740200002028,-21.5,103.14,18.220864821014004
129,0.028922513000019023,-7.94,91.44,17.77963113975724
130,0.029103056000018057,-49.22,120.72,18.878374617718407
131,0.029172192000018526,14.58,70.76,19.991627317743628
132,0.029257526000023404,53.58,37.26,20.236724762265037
133,0.0293653780000227,51.94,38.72,21.3345542312971
134,0.02955579800002539,54.26,35.34,21.095954904356866
135,0.02973041600002091,63.28,22.66,19.428268144722246
136,0.029843009000025233,68.06,22.96,19.595597850818972
137,0.029936639000020193,51.54,38.94,19.437951348071152
138,0.03005239200001597,51.1,40.1,18.634768194103607
139,0.030106910000014864,63.24,24.96,18.735427505659977
140,0.030151552000013737,72.02,20.08,17.423724761083314
141,0.03023372500001642,62.9,24.1,17.126448046735177
142,0.030426120000015544,62.72,23.04,16.678783707388185
143,0.030484984000018756,9.4,80.72,16.22985672127886
144,0.030560441000012872,-99.54,148.96,15.897830246288024
145,0.03076587400001074,23.04,67.62,15.782933364352866
146,0.030865035000005037,-8.04,88.56,15.597193368544046
147,0.031053084000006947,67.28,23.74,15.417679754984169
148,0.031132887000012488,69.78,21.06,15.288341374826084
149,0.03130236900001648,67.7,21.52,15.777271900671447
150,0.03137940600002054,46.78,44.78,15.37618679832786
151,0.03142365300002581,63.66,27.18,15.564885475698109
152,0.03149476400002982,17.52,72.3,14.72319315283622
153,0.031652789000027326,42.9,46.06,13.423915319607747
154,0.03176775200002169,51.48,39.0,14.207986391072144
155,0.0318270110000185,39.5,49.2,14.40453537933686
156,0.03197713500001953,38.36,51.22,13.260297499392987
157,0.032045875000015656,39.24,49.22,13.786279293648459
158,0.03211461600001542,56.98,34.76,15.160515405413104
159,0.03216557900001504,38.82,51.84,15.367181812074957
160,0.032244196000014824,53.54,38.56,14.490705230322382
161,0.032327160000015454,65.08,23.44,13.177593944835763
162,0.03238049300001933,69.34,20.78,12.96532300638393
163,0.032426320000020326,48.22,40.48,14.31531405367519
164,0.032576443000024824,45.26,45.94,14.816288793825796
165,0.0326669120000318,44.12,43.6,16.022067578823602
166,0.03282217100002782,70.3,20.9,16.186808743809298
167,0.032881825000025344,68.84,21.82,16.520669786976335
168,0.03336893600002355,37.32,54.24,15.209851834990513
169,0.03343293600001829,67.92,22.74,14.877610776169456
170,0.03355896100001843,40.78,50.42,15.137760555179721
171,0.03365101100001766,65.54,24.94,15.020623275899656
172,0.03369999900001375,65.72,24.94,15.022344499670746
173,0.03378375300001579,9.86,76.6,13.891862527360084
174,0.03383629700001478,65.7,24.6,12.34068820335654
175,0.03391689000001463,46.7,44.68,11.053257312018676
176,0.03405358200001274,9.16,78.9,10.329196705531604
177,0.03416657000001777,58.16,31.06,9.559977954767003
178,0.03465012600001671,43.98,47.04,9.762352417033847
179,0.034737435000018024,65.84,25.0,9.31338269878832
180,0.034799459000019795,66.52,23.78,9.388009248360524
181,0.03485595300001876,63.0,27.48,9.649000228790262
182,0.03493180500002069,50.96,32.38,10.923068371917541
183,0.03506059500001868,-45.74,65.22,10.816341155171019
184,0.03514948400001572,-13.3,34.44,10.730181950049822
185,0.03533555800001409,-167.68,166.72,11.594993811758624
186,0.035569830000014235,5.2,85.64,12.076968437770486
187,0.03565951000000922,-97.16,146.58,11.395163869821088
188,0.03573062200000976,16.66,69.02,11.034480170191117
189,0.03582346100001388,-37.08,91.8,11.15149431153828
190,0.03597753500001488,41.34,48.42,11.20037857028436
191,0.03604943700001684,40.62,51.12,11.576758637028654
192,0.03617704200001981,53.3,38.08,10.651570585724178
