iter,time,reward,steps,convergence
1,0.0012041499999995153,-328.0,177.48,89.1
2,0.0019843979999993877,-280.36,198.82,81.2
3,0.0035042029999994284,-222.76,195.32,71.61583900000001
4,0.0043085499999993004,-210.68,194.78,62.19652503100001
5,0.004697290999999382,-209.66,197.7,52.29652503100001
6,0.005550624999999698,-212.92,199.64,42.436215031
7,0.006348650999999705,-209.02,200.0,33.0619324589
8,0.007520801000000077,-214.46,195.02,23.651558765777295
9,0.008465394999999987,-199.54,178.8,15.54068427876951
10,0.008579963000000745,-183.82,172.62,7.64068427876951
11,0.00919507500000094,-209.7,168.72,9.44068427876951
12,0.009959125000000846,-87.4,137.08,7.7068866489757655
13,0.010949942000000767,-96.44,136.04,8.867023206975766
14,0.011377794000001273,-40.62,105.6,9.581877377955765
15,0.013250390000001389,-197.22,188.2,9.940614958866133
16,0.01345384700000185,-115.3,117.3,11.898772129571897
17,0.01380071200000188,33.6,56.7,12.260672372849637
18,0.013902243000001313,33.7,57.14,12.55026667519958
19,0.01414797200000173,30.06,58.9,11.512642394010163
20,0.01435340400000129,18.38,64.64,10.506390213689915
21,0.01454066400000098,38.72,52.12,9.282612905805236
22,0.0149542940000007,34.24,56.24,10.312567893879379
23,0.015293653000000518,28.76,61.64,9.488151788395346
24,0.015401110000000884,29.92,60.74,8.944621054314657
25,0.015549653000000774,36.82,53.12,9.916345057222784
26,0.015743629000001036,43.1,47.56,8.639733979640335
27,0.01592456800000175,46.62,43.86,8.378198073407372
28,0.016315284000001817,46.18,43.94,8.277782891271196
29,0.01641958100000185,47.38,43.46,8.783549304470279
30,0.016550347000002574,48.12,41.56,8.74474085740128
31,0.016643582000003043,49.42,40.34,8.868023093752132
32,0.016708372000002747,50.78,39.88,7.999771349798827
33,0.016802397000002856,43.3,46.82,8.368518820253678
34,0.01709592800000248,48.16,41.96,8.623606869320154
35,0.01720259500000232,48.1,42.74,8.530038708386227
36,0.017281212000002988,51.46,40.1,8.667064122851038
37,0.017500867000003417,44.42,44.44,8.924283530022269
38,0.017627286000003295,48.28,42.2,8.945730847545974
39,0.01784931100000353,44.46,45.22,8.048016975061582
40,0.01801444700000321,50.52,40.86,8.306122201297125
41,0.01811558300000371,48.44,42.76,8.946614557441878
42,0.01835894200000343,46.68,45.06,9.113112942582081
43,0.01856753500000341,47.84,41.88,8.806608774400406
44,0.018905313000002977,49.64,41.74,9.212835150601695
45,0.01911825100000364,66.04,25.34,8.94468566855244
46,0.019213461000004095,65.68,24.98,8.450028868072843
47,0.01930195500000398,63.2,26.02,8.394117921358973
48,0.019483683000004248,64.78,26.24,7.97703021082676
49,0.019636177000004196,64.22,26.98,8.324596952182754
50,0.01985306700000411,65.38,25.46,7.834948852576136
51,0.020010697000004463,63.32,26.98,8.04965385734286
52,0.020112624000004686,64.76,25.72,7.755958428220754
53,0.020230353000004087,64.96,25.16,8.257585134538122
54,0.020370600000004124,63.96,25.98,7.76266198633958
55,0.020497415000004793,63.48,26.46,6.999577063484603
56,0.020588674000004303,65.88,25.32,7.203704826048245
57,0.02066926600000496,66.8,25.3,7.157074809745092
58,0.02076882100000521,65.88,24.96,7.381333708179381
59,0.020838748000005403,64.5,26.34,7.089451778542568
60,0.020957266000005248,65.64,25.02,7.967353642232327
