iter,time,reward,steps,convergence
1,0.001181631000008565,-376.18,300.0,92.68249080886642
2,0.0020602499999995416,-596.38,300.0,87.37069980886642
3,0.002887116000010792,-418.3,300.0,82.05088980886642
4,0.0037080560000504192,-299.67,300.0,76.65088980886642
5,0.00459023000007619,-371.46,300.0,69.97236656982356
6,0.005506380000099398,-332.19,300.0,64.65642227302648
7,0.006307566000089082,-418.42,300.0,58.76660614692114
8,0.007099666000101479,-302.41,300.0,53.583074404800946
9,0.009376016000089749,-326.93,300.0,52.62243930528094
10,0.010559623000062857,-358.29,300.0,43.80280550774144
11,0.011349353000071005,-568.28,300.0,43.52722516866158
12,0.012143428000115364,-299.0,300.0,43.218583294823716
13,0.012972269000158576,-356.67,300.0,43.06606102382372
14,0.013751332000140337,-367.19,300.0,45.02043669450204
15,0.0145477770001321,-337.59,300.0,42.56439058514978
16,0.015369112000144014,-315.84,300.0,38.978233479101114
17,0.015988570000160962,-446.68,300.0,40.596206100914806
18,0.018499982000150794,-318.96,300.0,38.24557167175443
19,0.019315391000191084,-307.82,300.0,35.99487302747728
20,0.02019282400016209,-305.45,300.0,38.316731110217134
21,0.020985319000146774,-372.52,300.0,40.662546557674276
22,0.022376334000171028,-446.75,300.0,42.512072756494845
23,0.02317396500018276,-386.36,300.0,39.878256768986034
24,0.023971596000194495,-309.09,300.0,35.04478109830771
25,0.02476962200023536,-362.03,300.0,35.131912702644065
26,0.026300094000248464,-337.64,300.0,36.0255338138718
27,0.02872775200023625,-348.81,300.0,34.64605042242707
28,0.029573185000231206,-399.0,300.0,36.837730805490935
29,0.030405976000224655,-365.66,300.0,33.503736725271615
30,0.03123205200023449,-914.64,296.86,34.330152054851204
31,0.03200439900024321,-843.29,300.0,35.15187503745001
32,0.03278030100022988,-1187.99,299.68,34.133350953878605
33,0.03355699300021797,-481.92,298.63,37.64768175352824
34,0.03433763700024883,-367.54,300.0,42.338027889381536
35,0.0352395650002677,-427.48,300.0,45.02041572524178
