iter,time,reward,steps,convergence
1,0.0016493850000074417,-348.47,300.0,93.6
2,0.002512201999991248,-316.74,300.0,88.3813933698048
3,0.0036337839999873722,-349.92,300.0,82.9813933698048
4,0.004456303999972988,-338.54,300.0,81.4377223698048
5,0.005353490999993937,-306.92,300.0,76.7586223698048
6,0.006185097000013684,-489.88,300.0,71.1271791848538
7,0.007068456000013157,-417.57,300.0,67.7281144607193
8,0.007845149000047513,-313.2,300.0,61.929872044145405
9,0.008640410000054999,-616.72,300.0,56.3073847541454
10,0.009427374000040345,-697.28,300.0,52.4307840744835
11,0.010230535000005148,-547.44,300.0,54.49064589570999
12,0.01113799300003393,-362.95,300.0,53.12276266547191
13,0.012235871000029874,-301.12,300.0,55.04993304203565
14,0.013045749000070828,-304.39,300.0,54.55675946568774
15,0.013948466000044846,-335.47,300.0,57.62574706755819
16,0.014885554000045431,-302.92,300.0,58.27786625026623
17,0.015653160000056232,-299.0,300.0,59.87845448180559
18,0.01644131000006155,-345.15,300.0,59.02700553662322
19,0.01720891600007235,-355.79,300.0,58.47866118300726
20,0.01826373200009357,-310.93,300.0,56.93636048355597
21,0.01903765900004828,-356.47,300.0,57.351298846520045
22,0.019877562000033322,-367.51,300.0,63.10729773674721
23,0.02074551300006533,-302.43,300.0,62.39521698494682
24,0.021598453000081008,-299.0,300.0,62.822202508273406
25,0.0223779110000919,-362.13,300.0,59.15954584282249
26,0.023197665000111556,-509.52,300.0,57.38330840265083
27,0.02407154300010461,-628.34,300.0,53.861974895245986
28,0.024954508000121223,-321.86,300.0,57.881948643499456
29,0.02579283000011401,-352.6,300.0,57.943598681718996
30,0.026604683000073237,-317.39,300.0,60.422133387581404
31,0.027380586000106177,-313.31,300.0,58.54262103970542
32,0.028244983000092816,-353.98,300.0,58.8232530114161
33,0.029132293000088794,-345.05,300.0,56.93327763031791
34,0.0299469110000814,-321.59,300.0,50.61664799090459
35,0.03081841900012705,-333.97,300.0,51.83009854761531
36,0.03176182800012839,-401.68,300.0,54.00956214118302
37,0.032536151000101654,-331.36,300.0,57.65986682183105
38,0.033438868000132516,-322.01,300.0,54.88585728603059
39,0.03524153700016086,-340.83,300.0,58.52911566726467
