iter,time,reward,steps,convergence
1,0.0019326449999996775,-229.38,196.02,91.1
2,0.002874473999999516,-204.36,189.8,81.49
3,0.003882277999999406,-207.42,197.8,72.1192931
4,0.004763266999999516,-195.38,195.14,62.721716657966525
5,0.005676255999999658,-169.96,188.82,53.08454875788285
6,0.006524058999999749,-157.32,182.24,43.18658779925643
7,0.007988554999999398,-188.34,194.74,33.319502427217145
8,0.008904704999999513,-179.64,191.68,25.219502427217144
9,0.00978845899999925,-199.98,200.0,15.319502882949962
10,0.01070539899999945,-199.0,200.0,5.4195159541078315
11,0.010938089999999345,-129.34,169.92,4.877515954107831
12,0.011501843999999206,-199.0,200.0,4.58752181060473
13,0.012431030999999315,-190.96,197.12,4.058231228069499
14,0.013299377999999695,-176.98,188.84,4.669580177162667
15,0.014410687999999894,-199.0,200.0,4.406934376612764
16,0.01683202500000025,-182.96,194.82,4.410139748891471
17,0.01774027300000025,-187.26,193.78,5.379620377284478
18,0.018673806000000237,-186.96,193.12,3.579784397860885
19,0.019782746000000184,-183.4,190.78,3.5797913467212994
20,0.020872328000000273,-183.56,191.56,3.579785221961764
21,0.022376330000000166,-194.52,197.36,3.0239409526801184
22,0.023429961000000166,-188.94,195.46,3.023941428581769
23,0.024654259000000067,-187.72,196.08,3.835879068763519
24,0.026408731000000074,-191.06,197.58,2.7221117116840543
25,0.02769189300000008,-192.18,196.68,2.7219285496567336
26,0.028643994000000284,-192.22,195.92,2.716702683365035
27,0.02950681100000052,-199.0,200.0,1.7143092245521558
28,0.03040676300000067,-199.0,200.0,1.7141514058303016
29,0.030843307000000486,-184.72,191.24,1.7141486921072513
30,0.03179856800000058,-187.66,193.82,1.714146405611973
31,0.03281782900000074,-178.66,190.52,1.567850077972052
32,0.03344913800000082,-145.16,173.44,2.285567221678546
33,0.03358148400000083,-30.88,105.7,2.1411122016403654
34,0.03447037500000061,-129.66,162.76,2.7802901730860348
35,0.035091413000000404,-148.82,176.3,3.360308690178916
36,0.03604588400000042,-187.82,194.34,3.3603053152500033
37,0.03694267500000015,-199.0,200.0,3.3603158191652676
38,0.037762429000000264,-195.4,198.24,3.427440276473539
39,0.038670282000000444,-193.92,196.58,3.42745258891076
40,0.03944974000000068,-194.46,197.3,3.427570179423673
41,0.04050021100000034,-184.96,192.96,2.671713844883496
42,0.04127374300000053,-195.38,198.22,1.9539924321155637
43,0.04203779400000052,-192.32,196.82,1.8365542802306596
44,0.0428208080000001,-184.12,194.14,1.197372664014584
45,0.043597500999999816,-191.56,197.9,0.6173541818407301
46,0.04397083499999965,-184.54,192.36,0.6173447644377731
47,0.044890934999998855,-193.62,196.46,0.6173372413834898
48,0.04565419499999912,-197.04,199.88,0.5502084508145828
49,0.04654150499999954,-189.76,194.26,0.5501937856923064
50,0.047009258999999304,-196.72,199.56,1.1422678216427429
51,0.04789064299999968,-193.46,198.14,1.1422796112770484
52,0.049530941999999634,-178.9,189.1,1.1422802666532532
53,0.05107998099999911,-199.0,200.0,0.5922482066028607
54,0.05249469999999956,-190.56,196.9,0.5924692584356223
55,0.05331761499999921,-194.6,197.44,0.5924682781803554
56,0.05407810999999896,-176.94,186.96,1.2444524162897175
57,0.05494843199999888,-192.66,196.98,2.974698028966292
58,0.05595228599999924,-184.72,193.08,2.9746987596048746
59,0.057561769999998624,-176.06,186.08,2.974698783075963
60,0.05782646099999855,-185.6,192.12,3.764295070116993
61,0.058249572999998556,-195.92,198.76,3.7642919444719363
62,0.05905233999999826,-199.0,200.0,3.764317282288568
63,0.06003209399999854,-187.86,194.2,3.7643080865447223
64,0.06082577499999875,-183.94,192.3,3.764086921155003
65,0.061592590999998365,-185.8,192.14,3.7640904965276825
66,0.06259960499999817,-189.6,195.94,3.1121036358662026
67,0.0633640499999979,-196.86,199.7,1.3818588996156052
68,0.06422844599999777,-184.16,192.52,1.3818570585645502
69,0.0649668169999984,-186.88,193.22,1.3818563598282267
70,0.0666754619999983,-193.14,197.82,6.829893749085158e-05
