iter,time,reward,steps,convergence
1,0.0014874089999921125,-1262.51,300.0,93.83046453639
2,0.0023593119999532064,-1308.61,300.0,88.43046453639
3,0.0033327459999554776,-512.13,300.0,83.10855997278
4,0.004152105999992273,-524.74,300.0,77.76093690788072
5,0.004957638000064435,-496.68,300.0,70.78338244427071
6,0.0058441580000589965,-514.7,300.0,65.38338244427072
7,0.0066816900000503665,-299.0,300.0,59.18593679260921
8,0.007509741000035319,-299.0,300.0,53.71306746667601
9,0.008407718000057685,-301.94,300.0,44.38378601136484
10,0.009224312000014834,-325.33,300.0,37.68662981389681
11,0.010015621999968971,-373.91,300.0,37.544374277506805
12,0.01083182099989699,-341.95,300.0,41.0276496775068
13,0.012280118999910883,-347.5,300.0,41.00752773592575
14,0.013181650999854355,-299.0,300.0,36.57992171886264
15,0.014787973999887072,-462.53,300.0,38.860756245802285
16,0.01567686499993215,-404.01,300.0,38.52686290186092
17,0.016566149999903246,-547.6,300.0,40.130953214381016
18,0.017374051999922813,-442.85,300.0,40.404080114539276
19,0.020180574999926648,-385.54,300.0,44.56484295335669
20,0.02104852699994808,-299.0,300.0,47.7652701387624
21,0.021855638999909388,-300.16,300.0,47.746335675152395
22,0.0227998379998553,-330.78,300.0,46.16131736434934
23,0.02363420899985158,-318.06,300.0,42.38676439113338
24,0.024399444999858133,-312.0,300.0,47.99790425388083
25,0.025276088999930835,-331.1,300.0,44.230790847038456
26,0.026161818999867137,-471.67,300.0,48.64600485516021
27,0.02704873399989083,-624.37,300.0,49.384122567233746
28,0.02782858699993085,-540.63,300.0,52.173387123052905
29,0.02862661299991487,-356.65,300.0,54.612629219894146
30,0.029500885999937054,-344.21,300.0,53.01880687823609
31,0.030387406000045303,-717.93,298.62,52.83520640129848
32,0.031622765000065556,-430.69,300.0,53.97681054622164
33,0.03240024700005506,-374.83,300.0,56.48357591442435
34,0.03328163100002257,-445.65,300.0,59.74766513363927
35,0.03416578100006973,-434.9,299.75,63.79036513134967
36,0.03493536200005565,-309.88,300.0,62.343422284529126
37,0.0358412400000816,-320.04,300.0,63.71741291113508
38,0.03666692000012972,-436.36,300.0,62.25361382980219
39,0.03750129200011543,-410.44,300.0,59.332927592444776
40,0.03837319500007652,-311.1,300.0,58.549370256532846
